										
										
		SAM ALLEN WHOLESALE	SAM ALLEN WHOLESALE	SAM ALLEN WHOLESALE	SAM ALLEN WHOLESALE	SAM ALLEN WHOLESALE	SAM ALLEN WHOLESALE	SAM ALLEN WHOLESALE	SAM ALLEN WHOLESALE	SAM ALLEN WHOLESALE
		STOCKIST PRICE LIST	STOCKIST PRICE LIST	STOCKIST PRICE LIST	STOCKIST PRICE LIST	STOCKIST PRICE LIST	STOCKIST PRICE LIST	STOCKIST PRICE LIST	STOCKIST PRICE LIST	STOCKIST PRICE LIST
		To Order  -  Phone: (07) 3902 7222     Free Fax: 1800 811 079     E-mail: sales@samallen.com.au	To Order  -  Phone: (07) 3902 7222     Free Fax: 1800 811 079     E-mail: sales@samallen.com.au	To Order  -  Phone: (07) 3902 7222     Free Fax: 1800 811 079     E-mail: sales@samallen.com.au	To Order  -  Phone: (07) 3902 7222     Free Fax: 1800 811 079     E-mail: sales@samallen.com.au	To Order  -  Phone: (07) 3902 7222     Free Fax: 1800 811 079     E-mail: sales@samallen.com.au	To Order  -  Phone: (07) 3902 7222     Free Fax: 1800 811 079     E-mail: sales@samallen.com.au	To Order  -  Phone: (07) 3902 7222     Free Fax: 1800 811 079     E-mail: sales@samallen.com.au	To Order  -  Phone: (07) 3902 7222     Free Fax: 1800 811 079     E-mail: sales@samallen.com.au	To Order  -  Phone: (07) 3902 7222     Free Fax: 1800 811 079     E-mail: sales@samallen.com.au
				DATE:	21.02.25					
				Please note: Prices are subject to change without notice.						
		SAW #	DESCRIPTION	STOCKIST PRICE EX GST	MU	GP	RRP INC GST	BARCODE	2020 CATALOGUE PAGE NO.	NOTES
		580142-100	Swage hydraulic alloy 8.0mm pack of 100	69.7	0.4497195774096843	31.345454545455	111.15000000000052	9330420152067		
		580156-10	Swage round stop copper 3.0mm pack of 10	11.6	0.5007836990595603	5.8090909090909	19.14999999999999	9330420152074		
		580156-100	Swage round stop copper 3.0mm pack of 100	92.8	0.39988244514106674	37.109090909090995	142.9000000000001	9330420152081		
		580157-10	Swage round stop copper 4.0mm pack of 10	17	0.5	8.5	28.05	9330420152098		
		580157-100	Swage round stop copper 4.0mm pack of 100	144.5	0.4501415539477854	65.04545454545499	230.5000000000005	9330420152104		
		580158-10	Swage round stop copper 5.0mm pack of 10	24	0.5	12	39.6	9330420152111		
		580158-100	Swage round stop copper 5.0mm pack of 100	204	0.4500891265597156	91.81818181818198	325.4000000000002	9330420152128		
		580159-10	Swage round stop copper 6.0mm pack of 10	27	0.5	13.5	44.550000000000004	9330420152135		
		580159-100	Swage round stop copper 6.0mm pack of 100	229.5	0.4499900970489195	103.27272727272702	366.0499999999998	9330420152142		
		580160-10	Swage hydraulic copper 1.5mm pack of 10	2.6	0.5034965034965038	1.30909090909091	4.300000000000002	9330420152159		
		580160-100	Swage hydraulic copper 1.5mm pack of 100	22.1	0.4500205676676242	9.945454545454496	35.24999999999995	9330420152166		
		580162-10	Swage hydraulic copper 2.0mm pack of 10	2.8	0.4935064935064929	1.38181818181818	4.599999999999998	9330420152173		
		580162-100	Swage hydraulic copper 2.0mm pack of 100	23.8	0.44957983193277307	10.7	37.95	9330420152180		
		580164-10	Swage hydraulic copper 2.5mm pack of 10	4	0.5	2	6.6000000000000005	9330420152197		
		580164-100	Swage hydraulic copper 2.5mm pack of 100	34	0.4505347593582882	15.318181818181799	54.249999999999986	9330420152326		
		580166-10	Swage hydraulic copper 3.0mm pack of 10	5.6	0.5016233766233769	2.8090909090909104	9.250000000000002	9330420152333		
		580166-100	Swage hydraulic copper 3.0mm pack of 100	47.6	0.44957983193277307	21.4	75.9	9330420152340		
		580167-10	Swage hydraulic copper 3.5mm pack of 10	9	0.5	4.5	14.850000000000001	9330420152357		
		580167-100	Swage hydraulic copper 3.5mm pack of 100	76.5	0.4497920380273334	34.409090909091006	122.00000000000011	9330420152364		
		580168-100	Swage hydraulic copper 4.0mm pack of 100	85	0.44973262032085903	38.22727272727302	135.55000000000032	9330420152432		
		580172-100	Swage hydraulic copper 5.0mm pack of 100	163.2	0.4499777183600736	73.436363636364	260.3000000000004	9330420152517		
		580174-10	Swage hydraulic copper 6.0mm pack of 10	25.6	0.5003551136363632	12.809090909090898	42.24999999999999	9330420153170		
		580174-100	Swage hydraulic copper 6.0mm pack of 100	217.6	0.44990808823529416	97.9	347.05	9330420153187		
		580176-10	Swage hydraulic copper 6.4mm pack of 10	27	0.5	13.5	44.550000000000004	9330420153231		
		580176-100	Swage hydraulic copper 6.4mm pack of 100	239.7	0.4499184586794119	107.84545454545503	382.3000000000005	9330420153248		
		580180-10	Swage hydraulic copper 8.0mm pack of 10	63.2	0.5002876869965474	31.618181818181796	104.29999999999998	9330420153453		
		580180-100	Swage hydraulic copper 8.0mm pack of 100	537.2	0.4500270764232036	241.754545454545	856.8499999999996	9330420154023		
		580184-10	Swage hydraulic copper 10mm pack of 10	123.2	0.5001475796930358	61.61818181818201	203.30000000000024	9330420154030		
		580184-100	Swage hydraulic copper 10mm pack of 100	1047.2	0.45001388985346635	471.25454545455	1670.3000000000052	9330420154146		
		580188	Swage hydraulic copper 12.0mm each	19	0.5	9.5	31.35	9330420060669	803	
		580188-10	Swage hydraulic copper 12.0mm pack of 10	161.5	0.4500422178440742	72.68181818181799	257.5999999999998	9330420154351		
		580191-10	Swage round stop alloy 3.0mm pack of 10	4.5	0.6060606060606067	2.72727272727273	7.950000000000004	9330420154382		
		580191-100	Swage round stop alloy 3.0mm pack of 100	37.5	0.5006060606060614	18.772727272727302	61.900000000000034	9330420154498		
		580192-10	Swage round stop alloy 4.0mm - pack of 10	5.03636363636364	0.6064981949458471	3.0545454545454502	8.9	9330420154504		
		580192-100	Swage round stop alloy 4.0mm pack of 100	42	0.5000000000000002	21.000000000000007	69.30000000000001	9330420154511		
		580193-10	Swage round stop alloy 5mm pack of 10	13	0.5	6.5	21.450000000000003	9330420154528		
		580193-100	Swage round stop alloy 5.0mm pack of 100	110.5	0.450020567667629	49.727272727273004	176.2500000000003	9330420154535		
		580194-10	Swage round stop alloy 6.0mm pack of 10	17	0.5	8.5	28.05	9330420154757		
		580194-100	Swage round stop alloy 6.0mm pack of 100	144.5	0.4501415539477854	65.04545454545499	230.5000000000005	9330420154764		
		580198	SWAGE TOOL 1.5-2.5MM	294.1	0.6002596519427543	176.53636363636406	517.7000000000005	9330420025002	804	
		580200	Swaging tool 3 hole suit wire 1.5 - 3.2mm	124.8	0.4000582750582773	49.92727272727301	192.20000000000033	9330420011678	804	
		580208	Swaging tool 2 hole suit wire 4.0 -5.0mm	168	0.39989177489177374	67.18181818181799	258.6999999999998	9330420012897	804	
		580212	Swaging tool 3 hole suit rope 4.0 - 8.0mm	168	0.39989177489177374	67.18181818181799	258.6999999999998	9330420036558	804	
		580216	Swaging tool 1 hole suit rope 10mm	168	0.39989177489177374	67.18181818181799	258.6999999999998	9330420036565	804	
		580218	Swaging tool 1 hole suit rope 12mm	168	0.39989177489177374	67.18181818181799	258.6999999999998	9330420036572	804	
		580220	Swaging tool 3 hole suit wire 2.4 - 4.0mm	168	0.39989177489177374	67.18181818181799	258.6999999999998	9330420009200	804	
		580228	Swaging tool 1 hole suit wire 6.0mm & 1/4	168	0.39989177489177374	67.18181818181799	258.6999999999998	9330420011661	804	
		580232	Wire rope cutters suit up to 3.2mm	24	0.39962121212121254	9.5909090909091	36.95000000000002	9330420084290	769	
		580280	#6 SWAGE TOOL 6MM	352.227272727273	0.6033036520841395	212.5	621.2000000000003	9330420025019	804	
		59095	Relaxn High Tech Fabric Cutter with Carbon Alloy Steel Blades	41	0.5	20.5	67.65	9330420014457		
		59095-12	Relaxn High Tech Fabric Cutter with Carbon Alloy Steel Blade - 12 Pack	442.8	0.4499671511866643	199.24545454545495	706.2500000000006	9330420014464		
		59102	Cutters SS suit braid and mono fishing line	34.3454545454545	0.44917946003176557	15.4272727272728	54.750000000000036	9330420156041	761	
		59103	Cutters wire cable 914mm suit up to 18mm diameter	92.4	0.4999016135379762	46.190909090909	152.44999999999993	9330420171518	770	
		59104	Wire rope cutters HIT suit up to 4mm	45.792	0.3996093005526968	18.298909090909092	70.50000000000001	9330420012941	769	
		59105	Wire rope cutters HIT suit up to 12mm	323.536	0.4000128129622205	129.41854545454498	498.24999999999955	9330420013924	769	
		59106	Wire rope cutters HIT suit up to 16mm	398.227272727273	0.39995434311151606	159.27272727272702	613.25	9330420013948	769	
		59119	Bolt cutter 900mm	140.272	0.3995535945746979	56.04618181818202	215.95000000000024	9330420025064		
		59120	Wire rope cutters Felco C7	109.954545454545	0.3997519636213377	43.95454545454599	169.3000000000001	9330420005783	769	
		59122	Wire rope cutters Felco C9	266.209090909091	0.3999590205921513	106.47272727272701	409.9499999999999	9330420005790	769	
		59124	Wire rope cutters Felco C12	428.227272727273	0.3999575416622431	171.27272727272702	659.45	9330420012736	769	
		59134	Bolt cutter HIT 1050mm	258.384	0.4001359498758708	103.38872727272701	397.94999999999976	9330420182903	769	
		5928	3M Finesse-It II Machine Polish Material 05928 946ml	113.52	0.3998334294317389	45.389090909090996	174.8000000000001	9330420052862	69	
		5928-6	3M Finesse-It II Machine Polish Material 05928 946ml - pack of 6	638.554545454545	0.3999658319215278	255.4000000000001	983.3499999999996	9330420097573		
		6025	3M High Gloss Gelcoat Compound 06025 4.5kg	170.448	0.40005376206446513	68.18836363636396	262.5000000000004	9330420052893	70	
		6025-4	3M High Gloss Gelcoat Compound 06025 4.5kg - pack of 4	639.181818181818	0.40001422272791903	255.68181818181802	984.3499999999997	9330420225532		
		62060	Steering wheel dome nut 316G SS 50mm OD x 1/2 UNF thread	20.487881925	0.45096856942534835	9.239390802272702	32.699999999999974	9330420131529	605	
		62062	Steering wheel dome nut 316G SS 50mm OD x 5/8 UNF thread	20.487881925	0.45096856942534835	9.239390802272702	32.699999999999974	9330420131543	605	
		62064	Steering wheel dome nut 316G SS 40mm OD x M12 thread	14.4	0.4993686868686875	7.1909090909091	23.750000000000014	9330420215953		
		62066	Steering wheel dome nut 316G SS 40mm OD x 5/8 UNF thread	14.4	0.4993686868686875	7.1909090909091	23.750000000000014	9330420230741		
		62095	Steering wheel G304 SS poly grip & knob 340mm diameter	171	0.4500265816055264	76.95454545454501	272.74999999999955	9330420211030		
		62095-4	Steering wheel G304 SS poly grip & knob 340mm diameter 4 pack	648	0.449985970819304	291.590909090909	1033.55	9330420168235		
		62096	Steering wheel SS grips & knob 390mm diameter	164.636363636364	0.45002760905576866	74.09090909090898	262.6000000000003	9330420114768	603	
		62096-4	Steering wheel SS grips & knob 390mm diameter 4 pack	623.881818181818	0.45001238579567915	280.754545454546	995.1000000000005	9330420176407		
		62097	Steering wheel centre cap suit Relaxn 62095/96/98 & 62100/102	14.4181818181818	0.5006305170239591	7.218181818181801	23.79999999999996	9330420151008		
		62098	Steering wheel SS grips & knob 340mm diameter	152.954545454545	0.4499257057949504	68.81818181818198	243.9499999999997	9330420114775	603	
		62098-4	Steering wheel SS grips & knob 340mm diameter 4 pack	579.6	0.4499811782420479	260.80909090909097	924.4500000000002	9330420134698		
		62099	Steering wheel SS 3 spoke with knob and centre nut 350mm diameter	175.1	0.4500804734956653	78.809090909091	279.3000000000001	9330420096552		
		62099-4	Steering wheel SS 3 spoke with knob & centre nut 350mm diam - pack of 4	665.38	0.5000314242852342	332.7109090909091	1097.9	9330420097047		
		62100	Steering wheel SS 3 spoke w/grips & centre cap 390mm diam	152	0.4500598086124407	68.40909090909099	242.4500000000001	9330420114782	603	
		62100-4	Steering wheel SS 3 spoke w/grips & centre cap 390mm diam 4 pack	576	0.44996843434343403	259.181818181818	918.6999999999999	9330420134704		
		62101	Steering wheel SS 3 spoke 350mm diam incl 5/8 UNF dome nut	158.009090909091	0.4498590414820769	71.08181818181802	251.99999999999994	9330420216820		
		62101-4	Steering wheel SS 3 spoke 350mm diam incl 5/8 UNF dome nut 4 pack	600.4	0.45001816970504505	270.19090909090903	957.65	9330420134711		
		62102	Steering wheel SS 3 spoke w/grips & centre cap 340mm diam	138.890909090909	0.45012436182746596	62.518181818182	221.5500000000001	9330420114799	603	
		62102-4	Steering wheel SS 3 spoke w/grips & centre cap 340mm diam 4 pack	526.318181818182	0.4500388634597108	236.86363636363603	839.4999999999999	9330420134728		
		62104	Steering wheel SS dished 340mm diameter	85.85219538	0.45016675984739396	38.64780462	136.95000000000002	9330420034615	604	
		62105	Steering wheel SS 25° dish 390mm diameter	73.64385567	0.44985248669187455	33.128871602727	117.4499999999997	9330420034608	604	
		62106	Steering wheel SS 10° dish 390mm diameter 3/4 taper	78.2	0.4502441292722634	35.209090909091	124.75000000000011	9330420019582	604	
		62107	Steering wheel SS five spoke flat 3/4 taper bore 15.5 - 394mm diam	93.8269979325	0.4499606461173075	42.21845661295498	149.6500000000005	9330420052947	604	
		62109	Steering wheel SS 10° dish 450mm diameter 3/4 taper	90.2826412425	0.44999181578514047	40.626449666590986	144.0000000000001	9330420052954	604	
		62110	Steering wheel SS five spoke flat 3/4 taper bore 18 - 457mm diam	131.8303779975	0.4498658544390176	59.305985638864	210.2500000000004	9330420052961	604	
		62112	Steering wheel SS 20° dish 500mm diameter 3/4 taper	111.69	0.45003622038271124	50.264545454545015	178.14999999999952	9330420052978	604	
		62114	Steering wheel SS five spoke flat 3/4 taper bore 20 - 508mm diam	161.4651381	0.4500737830562324	72.671225536364	257.5500000000004	9330420052985	604	
		62115	Steering wheel SS six spoke flat 1 straight bore x 20 - 500mm diam	226.1	0.4500824253146218	101.76363636363598	360.6499999999996	9330420052992	604	
		62116	Steering wheel SS six spoke flat 1 straight bore x 24 - 610mm diam	198.9	0.4500205676676269	89.50909090909099	317.2500000000001	9330420053005	604	
		62117	Steering wheel SS five spoke flat 3/4 taper bore 24 - 610mm diam	176.43019968	0.44996821565793094	79.38798213818205	281.40000000000026	9330420053012	604	
		62120	Steering wheel SS six spoke flat 1 straight bore x 30 - 750mm diam	244.793625	0.45001547917983975	110.16092045454499	390.44999999999953	9330420053036	604	
		62124	Steering wheel SS knob removable	24.219770715	0.4507306468678764	10.916592921363598	38.64999999999996	9330420082630	605	
		62125	Steering wheel SS knob suits round tube	24.219770715	0.4507306468678764	10.916592921363598	38.64999999999996	9330420204520	601, 605	
		62126	Steering wheel G304 SS knob suits round & oval tube	39.1	0.4496628691002097	17.5818181818182	62.35000000000003	9330420100389		
		6500	3M Polyurethane Sealant 5200 white 296ml cartridge	34.224	0.3998682476943345	13.685090909090903	52.699999999999996	9330420053630	76	
		6500-12	3M Polyurethane Sealant 5200 white 296ml cartridge - pack of 12	385.027272727273	0.40001888886265213	154.01818181818106	592.9499999999995	9330420014693		
		6504	3M Polyurethane Sealant 5200 black 296ml cartridge	41.024	0.4005105658771817	16.430545454545502	63.20000000000006	9330420053647	76	
		6504-12	3M Polyurethane Sealant 5200 black 296ml cartridge - pack of 12	461.527272727273	0.39999606051055775	184.60909090909098	710.7500000000005	9330420014716		
		6520	3M Polyurethane Sealant 5200FC white 296ml cartridge	38.384	0.3997309485012687	15.343272727272698	59.09999999999997	9330420053678	76	
		6520-12	3M Polyurethane Sealant 5200FC white 296ml cartridge - pack of 12	431.827272727273	0.3999705269362751	172.71818181818196	665.0000000000005	9330420014730		
		6852	3M Masking Film pre-folded 1800mm x 25m roll	19.76	0.40090172984909916	7.9218181818182	30.450000000000024	9330420053715		
		70002	Light search LED white ASA body panel mnt joystick control 12v 23W	475.563636363636	0.4499541214252963	213.98181818181894	758.5000000000006	9330420029987		
		70003	Light search LED white ASA body panel mnt joystick control 24v 23W	504.718181818182	0.45004412903690505	227.14545454545402	805.0499999999997	9330420232769		
		70004	Light search LED white ASA body handheld remote control 12v 23W	507.6	0.44996059889676904	228.39999999999998	809.6	9330420232776		
		70005	Light search LED white ASA body handheld remote control 24v 23W	541.8	0.44996476391825224	243.79090909090905	864.15	9330420232783		
		70006	Joystick control panel only suit 70002 & 70003 LED search light	110.945454545455	0.44993444772204927	49.91818181818101	176.94999999999962	9330420158441		
		70008	Remote control wireless suit 70002 - 70005 LED search lights	97.1636363636364	0.44975673652694187	43.699999999999605	154.94999999999962	9330420233865		
		70009	Globe LED H4 replacement suit 70002 - 70005 LED search lights	80.6454545454545	0.44966745575470823	36.26363636363649	128.6000000000001	9330420233872		
		70102	Bathiscope underwater viewer 4 piece stackable orange	73.4363636363636	0.44775934637286785	32.8818181818184	116.9500000000002	9330420005011	88	
		70102-20	Bathiscope underwater viewer 4 piece stackable orange - pack of 20	1305.48	0.4000075207447223	522.20181818182	2010.4500000000023	9330420226584		
		70150	Wire rope galvanised G1570 6x7FC blue PVC 3.0-5.0mm - 100m reel	95	0.5	47.5	156.75	9330420036855	764	
		70151	Wire rope galvanised G1570 6x7FC blue PVC 3.0-5.0mm - 200m reel	173.85	0.4999869270792467	86.92272727272703	286.84999999999974	9330420036862	764	
		70178	Remote control panel waterproof 12v suit 70180 & 70190 search light	128.1	0.4498616137960422	57.62727272727301	204.30000000000032	9330420162318	324	
		70179	Remote control panel waterproof 24v suit 70192 search light	134.581818181818	0.44994596055120706	60.554545454546	214.6500000000004	9330420162325	324	
		70180	Light search ASA body with remote control panel 12v 55w sealed beam	328.263636363636	0.40006646542413377	131.327272727273	505.54999999999995	9330420148930	324	
		701802	Light search SS body hand control 150mm LED 10-32v 10w	1002.6	0.4500027202002094	451.17272727272996	1599.150000000003	9330420228564		
		701806	Light search SS body hand control 150mm sealed beam 24v	527.418181818182	0.35005860452289056	184.62727272727295	783.2500000000006	9330420164381	322	
		701820	Light search LED white alloy body joystick panel control 12v 54W	1221.62	0.45001198111003426	549.74363636364	1948.500000000004	9330420232790		
		701822	Light search LED white alloy body joystick panel control 24v 54W	1248.327	0.4500134252410706	561.7639090909099	1991.100000000001	9330420169478		
		70183	Joystick control panel only suit 70182 LED search light	119.609090909091	0.4497985863038683	53.8	190.7500000000001	9330420100532		
		701830	Joystick control panel only suit 701820 & 701822 LED search light	128.527272727273	0.4499929268637657	57.83636363636302	204.99999999999963	9330420169485		
		70186	Light search SS body with panel mount joystick control H4 24v 100W	900.8	0.4000181656709149	360.33636363636015	1387.2499999999961	9330420183627	323	
		70187	Joystick control panel extension cable suit all Formar search lights	26.3727272727273	0.49948293691830065	13.172727272727197	43.49999999999995	9330420202670	323	
		70188	Remote control wireless suit 70182 LED search light	108	0.44991582491582416	48.59090909090901	172.24999999999991	9330420095685		
		701880	Remote control wireless suit 701820 & 701822 LED search light	118.345454545455	0.44991550161314475	53.24545454545401	188.74999999999991	9330420158458		
		70190	Light search ASA body with remote control twin 12v 55w sealed beam	389.736363636364	0.40001399547479605	155.89999999999998	600.2000000000004	9330420148947	324	
		70192	Light search ASA body with remote control twin 24v 55w sealed beam	389.736363636364	0.40001399547479605	155.89999999999998	600.2000000000004	9330420148954	324	
		70193	Sealed beam replacement twin 24v 55w suit 70192 search light	145.281818181818	0.44984669294787977	65.35454545454598	231.70000000000041	9330420176933	324	
		70194	Extension cable remote control 4m suit 70180, 70190 & 70192	52.0090909090909	0.4499213424226536	23.400000000000006	82.95	9330420153293	324	
		70195	Remote control panel dual station 24v suit 70192 search light	157.963636363636	0.4499884898710927	71.08181818181899	251.9500000000005	9330420153095	324	
		70196	Remote control panel dual station 12v suit 70180 & 70190 search light	148.045454545455	0.4498004298434123	66.59090909090901	236.10000000000042	9330420149098	324	
		70197	Sealed beam replacement twin 12v 55w suit 70190 search light	145.281818181818	0.44984669294787977	65.35454545454598	231.70000000000041	9330420149692	324	
		70198	Sealed beam replacement 12v 55w suit 70180 search light	114.909090909091	0.44976265822784617	51.681818181818	183.24999999999991	9330420149104	324	
		70199	Sealed beam replacement 24v 55w suit 70180 search light	114.909090909091	0.44976265822784617	51.681818181818	183.24999999999991	9330420149708	324	
